file	producer_bucket	has_struct_layer	separable_cut_crease	n_struct_layers
170823_105458-958824.pdf	office_print			0
170823_110615-868583.pdf	adobe			0
170823_111346-419199.pdf	adobe			0
170823_111356-957864.pdf	bcsi_packdesign			0
170823_111557-187124.pdf	adobe			0
170823_113942-543745.pdf	adobe	Y	Y	1
170823_114639-296047.PDF	bcsi_packdesign			0
170823_114646-104535.pdf	bcsi_packdesign			0
170823_122841-472334.PDF	bcsi_packdesign			0
170823_123811-671735.PDF	bcsi_packdesign			0
170823_124805-164155.PDF	bcsi_packdesign			0
170823_124809-368061.pdf	bcsi_packdesign			0
170823_133754-575963.pdf	other			0
170823_145133-126068.pdf	cairo			0
170823_145705-561012.pdf	cairo			0
170823_150415-615759.pdf	adobe			0
170823_150418-635483.PDF	bcsi_packdesign			0
170823_151500-118654.pdf	other			0
170823_151809-922073.pdf	bcsi_packdesign			0
170823_152423-794083.pdf	other			0
170823_152617-959043.pdf	other			0
170823_154729-748126.PDF	bcsi_packdesign			0
170823_154826-202078.PDF	bcsi_packdesign			0
170823_155006-878135.PDF	bcsi_packdesign			0
170823_163502-429893.pdf	adobe	Y	Y	1
170823_163516-833276.pdf	other			0
170823_163528-426585.pdf	cairo			0
170823_170141-261152.pdf	office_print			0
170823_175940-321422.PDF	bcsi_packdesign			0
170823_175943-298112.pdf	adobe			0
170823_184838-389951.pdf	office_print			0
170823_185021-873337.pdf	adobe	Y	Y	2
170823_185031-331941.pdf	adobe	Y		1
170823_185038-188020.pdf	adobe			0
170823_185043-457342.pdf	adobe			0
171022_041418-339798.pdf	adobe			0
171022_043253-485513.pdf	cairo			0
171022_055402-767321.pdf	office_print			0
171022_062022-526141.pdf	adobe			0
171022_063204-449024.pdf	other			0
171022_064904-322747.PDF	bcsi_packdesign			0
171022_064912-602571.pdf	bcsi_packdesign			0
171022_064944-375090.PDF	bcsi_packdesign			0
171022_064952-201120.pdf	bcsi_packdesign			0
171022_074137-198027.PDF	bcsi_packdesign			0
171022_074145-589234.pdf	bcsi_packdesign			0
171122_013241-228683.pdf	adobe			0
171122_013516-992735.pdf	adobe			0
171122_013808-818075.pdf	adobe	Y	Y	1
171122_014202-515665.pdf	adobe	Y	Y	1
171122_014423-276761.pdf	adobe	Y	Y	1
171122_014429-489049.pdf	adobe	Y	Y	1
171122_014438-269768.pdf	adobe	Y	Y	1
171122_014530-837899.pdf	adobe	Y	Y	1
171122_014759-383472.pdf	adobe	Y	Y	1
171122_015326-522786.pdf	adobe	Y	Y	1
171122_020606-248418.pdf	adobe	Y	Y	1
171122_021718-215568.pdf	bcsi_packdesign			0
171122_021723-696055.pdf	adobe	Y	Y	1
171122_021740-146817.pdf	adobe			0
171122_023040-463925.pdf	adobe	Y		1
171122_024137-687737.pdf	adobe	Y		1
171122_024144-836246.pdf	adobe	Y		1
171122_024845-378445.pdf	adobe	Y		1
171122_024848-371546.pdf	adobe	Y		1
171122_030112-786634.PDF	bcsi_packdesign			0
171122_030120-802767.pdf	bcsi_packdesign			0
171122_030656-473741.pdf	adobe	Y	Y	1
171122_031047-777081.pdf	bcsi_packdesign			0
171122_031108-703386.PDF	bcsi_packdesign			0
171122_031125-963184.PDF	bcsi_packdesign			0
171122_031129-122916.pdf	bcsi_packdesign			0
171122_031241-651681.pdf	bcsi_packdesign			0
171122_031247-138680.PDF	bcsi_packdesign			0
171122_031405-632459.pdf	bcsi_packdesign			0
171122_031411-233429.PDF	bcsi_packdesign			0
171122_051816-599296.pdf	adobe			0
171122_055005-559893.pdf	adobe			0
171122_060832-139073.pdf	office_print			0
171122_062421-297637.PDF	adobe			0
171122_062441-212297.pdf	bcsi_packdesign			0
171122_062455-975495.pdf	other			0
171122_062512-709690.pdf	office_print			0
171122_063958-693661.pdf	other			0
171122_064252-361337.pdf	other			0
171122_064304-555937.PDF	bcsi_packdesign			0
171122_064310-782340.pdf	adobe	Y	Y	1
171122_064903-444044.pdf	other			0
171122_065802-494496.pdf	adobe	Y		1
171122_065810-462964.pdf	adobe	Y		1
171122_070801-337761.pdf	adobe	Y		1
171122_070806-506597.pdf	adobe	Y		1
171122_071152-655154.pdf	adobe	Y		1
171122_071158-281488.pdf	adobe	Y		1
171122_071304-998739.pdf	adobe	Y		1
171122_071309-686239.pdf	adobe	Y		1
171122_074918-963843.pdf	adobe	Y		2
171222_032647-274038.pdf	office_print			0
180123_003040-283946.PDF	bcsi_packdesign			0
180123_003052-696448.pdf	bcsi_packdesign			0
180123_003154-739779.pdf	other			0
180123_015720-896517.pdf	cairo			0
180123_021856-426978.pdf	cairo			0
180123_025008-848886.pdf	cairo			0
180123_030022-419885.PDF	bcsi_packdesign			0
180123_030129-745375.PDF	adobe			0
180123_050911-909421.pdf	bcsi_packdesign			0
180123_050917-634561.PDF	bcsi_packdesign			0
180123_051728-487523.pdf	office_print			0
180123_052602-513025.pdf	office_print			0
180123_052818-785345.pdf	adobe	Y	Y	1
180123_052852-236252.pdf	adobe	Y	Y	1
180123_073020-158561.pdf	adobe			0
180123_073030-405454.pdf	other			0
180123_073035-542631.pdf	other			0
180123_073038-976455.pdf	other			0
180123_073246-592790.pdf	adobe			0
180123_073357-132951.PDF	bcsi_packdesign			0
180123_073403-437764.pdf	bcsi_packdesign			0
180123_073438-743566.pdf	other			0
180123_073600-467853.pdf	bcsi_packdesign			0
180123_073605-995083.PDF	bcsi_packdesign			0
180123_073726-273498.pdf	office_print			0
180223_011343-198138.PDF	bcsi_packdesign			0
180223_011351-448723.pdf	bcsi_packdesign			0
180223_020502-777740.pdf	office_print			0
180223_021928-885859.pdf	cairo			0
180223_023623-362898.pdf	cairo			0
180223_032219-149612.pdf	adobe			0
180223_033115-158917.pdf	adobe			0
180223_033142-759066.pdf	adobe			0
180223_052458-953844.pdf	adobe			0
180223_052522-501189.pdf	adobe			0
180223_065031-726419.pdf	adobe			0
180223_065449-478328.pdf	adobe			0
180223_080855-452719.pdf	adobe			0
180223_081820-257694.pdf	adobe			0
180323_015646-827024.pdf	cairo			0
180323_022432-651645.PDF	bcsi_packdesign			0
180323_022438-758015.pdf	bcsi_packdesign			0
180423_033718-974153.PDF	adobe			0
180423_041335-983312.pdf	other			0
180423_042210-317242.pdf	other			0
180423_042214-269220.pdf	office_print			0
180423_064743-301997.pdf	other			0
180423_065805-742251.pdf	other			0
180423_074225-522239.pdf	office_print			0
180423_074753-328714.PDF	bcsi_packdesign			0
180423_074831-199161.pdf	bcsi_packdesign			0
180423_080104-289136.PDF	bcsi_packdesign			0
180423_080109-647110.pdf	bcsi_packdesign			0
180423_080948-821231.pdf	adobe	Y	Y	1
180523_014857-289282.pdf	adobe			0
180523_015040-742644.pdf	cairo			0
180523_015930-599023.pdf	adobe			0
180523_022418-766872.pdf	bcsi_packdesign			0
180523_022424-267219.pdf	bcsi_packdesign			0
180523_022433-517640.pdf	cairo			0
180523_024345-666716.pdf	adobe			0
180523_025111-221182.pdf	adobe			0
180523_025121-345175.pdf	adobe			0
180523_060936-181213.PDF	bcsi_packdesign			0
180523_071220-213641.pdf	adobe			0
180523_071224-595633.pdf	adobe			0
180523_095342-137154.pdf	bcsi_packdesign			0
180523_095421-614799.pdf	bcsi_packdesign			0
180523_115011-858164.pdf	office_print			0
180622_055304.pdf	other			0
180722_021634.pdf	bcsi_packdesign			0
180722_021650.PDF	bcsi_packdesign			0
180722_034102.PDF	bcsi_packdesign			0
180722_034636.pdf	adobe			0
180722_034847.PDF	bcsi_packdesign			0
180722_034858.pdf	other			0
180722_043755.pdf	office_print			0
180722_072549.pdf	other			0
180722_072601.PDF	bcsi_packdesign			0
180722_072612.pdf	adobe	Y	Y	1
180722_073250.pdf	other			0
180722_073259.pdf	adobe	Y	Y	1
180722_073304.PDF	bcsi_packdesign			0
180722_092723.pdf	office_print			0
180722_093541.pdf	office_print			0
180722_123457.pdf	adobe			0
180722_123804.pdf	adobe			0
180723_110455-866125.pdf	adobe			0
180723_110502-433259.pdf	other			0
180723_125427-241034.pdf	adobe			0
180723_125451-345084.pdf	adobe			0
180723_152321-298687.pdf	adobe	Y	Y	1
180723_152824-714499.pdf	adobe	Y	Y	1
180723_165746-903965.pdf	other			0
180822_023629-821057.pdf	cairo			0
180822_025404-633264.pdf	adobe	Y		1
180822_032408-113967.pdf	adobe	Y		1
180822_035825-202618.PDF	bcsi_packdesign			0
180822_035833-733421.pdf	adobe			0
180822_054906-124214.pdf	adobe	Y		1
180822_065418-135136.pdf	office_print			0
180822_065538-816393.pdf	adobe	Y		1
180822_065626-556777.PDF	adobe			0
180822_083917-704199.pdf	adobe	Y		1
180822_083923-226043.pdf	adobe			0
180822_085702-718612.pdf	other			0
180822_100703-431367.PDF	bcsi_packdesign			0
180822_100713-261216.PDF	bcsi_packdesign			0
180823_093704-168468.pdf	other			0
180823_094409-128653.pdf	office_print			0
180823_113400-492542.pdf	office_print			0
180823_113419-193432.pdf	adobe	Y	Y	1
180823_122411-328749.pdf	office_print			0
180823_122416-827115.pdf	adobe	Y	Y	1
180823_131537-655848.pdf	adobe			0
180823_135011-274668.pdf	office_print			0
180823_141839-587552.pdf	adobe			0
180823_141912-798342.pdf	cairo			0
180823_154821-575424.pdf	cairo			0
180823_163349-433323.pdf	cairo			0
180823_165035-528396.PDF	adobe			0
180823_165327-572189.pdf	other			0
180823_165331-855467.pdf	other			0
180823_171535-419199.pdf	other			0
180823_172232-389531.pdf	other			0
180823_174706-113310.pdf	adobe	Y	Y	1
180823_182707-636570.pdf	cairo			0
180823_195053-296586.pdf	office_print			0
181022_021305-816121.pdf	cairo			0
181022_045052-823368.pdf	adobe			0
181022_051906-643144.pdf	cairo			0
181122_003935-142111.pdf	cairo			0
181122_004526-663929.pdf	cairo			0
181122_010413-596629.pdf	adobe			0
181122_011537-988080.pdf	adobe			0
181122_013601-324638.pdf	adobe			0
181122_013654-205441.pdf	adobe			0
181122_031013-375090.pdf	adobe			0
181122_031027-411342.pdf	adobe	Y	Y	1
181122_031635-286285.PDF	bcsi_packdesign			0
181122_031638-816457.pdf	adobe	Y	Y	1
181122_052959-216345.PDF	bcsi_packdesign			0
181122_064014-971384.PDF	bcsi_packdesign			0
181122_064116-201120.pdf	adobe	Y	Y	1
181122_064143-841238.pdf	adobe			0
181122_070325-708576.pdf	other			0
181122_072457-406468.pdf	adobe			0
181122_085729-773061.pdf	adobe			0
190123_002337-272714.pdf	cairo			0
190123_012131-288652.pdf	other			0
190123_014925-119432.pdf	adobe			0
190123_023545-978045.PDF	bcsi_packdesign			0
190123_023555-317517.pdf	bcsi_packdesign			0
190123_025900-889038.pdf	adobe			0
190123_030700-325926.pdf	bcsi_packdesign			0
190123_030707-631463.PDF	bcsi_packdesign			0
190123_030740-502240.pdf	bcsi_packdesign			0
190123_030745-335332.PDF	bcsi_packdesign			0
190123_030940-343558.PDF	bcsi_packdesign			0
190123_030953-962673.pdf	bcsi_packdesign			0
190123_044314-419136.pdf	adobe			0
190123_081806-488546.pdf	cairo			0
190423_021548-422657.pdf	adobe			0
190423_022952-697891.PDF	bcsi_packdesign			0
190423_024336-158176.pdf	bcsi_packdesign			0
190423_032947-743814.pdf	other			0
190423_034423-371218.pdf	adobe			0
190423_061801-591795.PDF	adobe			0
190423_061815-517584.pdf	adobe	Y	Y	1
190423_061843-477368.pdf	office_print			0
190423_061942-936093.pdf	cairo			0
190423_062200-496024.pdf	adobe			0
190423_075030-173524.pdf	adobe	Y	Y	1
190423_075949-666834.pdf	cairo			0
190423_080330-613082.pdf	cairo			0
190423_090503-521553.pdf	adobe	Y	Y	1
190423_090510-503656.PDF	adobe			0
190423_091744-428716.pdf	cairo			0
190523_062355-896215.PDF	bcsi_packdesign			0
190523_062416-285956.pdf	bcsi_packdesign			0
190523_065125-558879.pdf	cairo			0
190523_065137-394222.pdf	other			0
190523_084621-499258.pdf	office_print			0
190523_084716-157966.pdf	bcsi_packdesign			0
190523_084720-332690.pdf	adobe			0
190523_090046-445662.pdf	cairo			0
190523_093122-155947.pdf	cairo			0
190623_015258-241153.pdf	cairo			0
190623_060604-649174.pdf	cairo			0
190623_060640-919521.pdf	adobe	Y	Y	1
190623_061100-338923.PDF	bcsi_packdesign			0
190623_061109-763299.pdf	bcsi_packdesign			0
190623_061834-709536.pdf	office_print			0
190623_062124-476318.PDF	bcsi_packdesign			0
190623_062133-347395.pdf	bcsi_packdesign			0
190623_062806-822318.pdf	bcsi_packdesign			0
190623_062815-136762.PDF	bcsi_packdesign			0
190722_013008.pdf	other			0
190722_013024.pdf	other			0
190722_031622.pdf	other			0
190722_063921.pdf	adobe			0
190722_064448.pdf	office_print			0
190722_064640.pdf	bcsi_packdesign			0
190722_080526.pdf	cairo			0
190722_081117.pdf	cairo			0
190722_081812.pdf	cairo			0
190722_082851.pdf	cairo			0
190722_085348.pdf	cairo			0
190723_101429-894442.pdf	adobe			0
190723_101437-968978.PDF	bcsi_packdesign			0
190723_104132-978914.pdf	cairo			0
190723_105830-915135.pdf	office_print			0
190723_110034-649960.pdf	other			0
190723_111525-568815.pdf	cairo			0
190723_112916-758728.pdf	other			0
190723_113047-535363.PDF	bcsi_packdesign			0
190723_113055-581439.pdf	bcsi_packdesign			0
190723_123202-288926.PDF	adobe			0
190723_132129-119943.PDF	bcsi_packdesign			0
190723_150253-661653.pdf	bcsi_packdesign			0
190723_150303-533627.PDF	bcsi_packdesign			0
190723_150902-224937.pdf	bcsi_packdesign			0
190723_150910-404038.PDF	bcsi_packdesign			0
190723_151348-175863.pdf	cairo			0
190723_151557-706265.pdf	cairo			0
190723_164214-777776.pdf	bcsi_packdesign			0
190723_180211-289018.pdf	office_print			0
190822_015941-395062.PDF	bcsi_packdesign			0
190822_015944-962436.pdf	bcsi_packdesign			0
190822_025005-194482.PDF	bcsi_packdesign			0
190822_025011-399859.pdf	adobe	Y	Y	1
190822_025049-869570.pdf	adobe			0
190822_031858-593686.pdf	adobe	Y		1
190822_031902-918679.pdf	adobe	Y		1
190822_032006-686393.pdf	adobe	Y		1
190822_032012-858739.pdf	adobe	Y		1
190822_071522-967535.PDF	bcsi_packdesign			0
190822_071524-745942.pdf	adobe	Y		1
190822_071700-701714.pdf	cairo			0
190822_071953-567371.PDF	bcsi_packdesign			0
190822_071955-758847.pdf	adobe	Y		1
190822_073101-939098.pdf	office_print			0
190822_073149-194364.pdf	office_print			0
190822_073243-752487.pdf	office_print			0
190822_073335-764350.pdf	office_print			0
190822_091402-174994.pdf	adobe	Y		1
190822_104133-834984.PDF	bcsi_packdesign			0
190823_114721-838073.pdf	other			0
190823_114756-549474.PDF	bcsi_packdesign			0
190823_114758-809875.pdf	adobe			0
190823_120328-692875.pdf	other			0
190823_120410-465395.PDF	bcsi_packdesign			0
190823_120413-397155.pdf	adobe			0
190823_172839-451641.pdf	office_print			0
190823_172844-553680.pdf	office_print			0
190922_055243-911178.PDF	bcsi_packdesign			0
190922_055250-693570.pdf	adobe	Y	Y	1
190922_055356-882770.PDF	adobe			0
190922_055359-639212.pdf	bcsi_packdesign			0
190922_055525-292839.PDF	bcsi_packdesign			0
190922_055527-113310.pdf	adobe	Y	Y	1
190922_062818-433744.pdf	office_print			0
190922_070347-556476.pdf	office_print			0
190922_070352-492688.pdf	cairo			0
190922_070536-608154.pdf	office_print			0
190922_070612-701258.pdf	office_print			0
190922_090442-559747.PDF	bcsi_packdesign			0
190922_091541-552337.PDF	bcsi_packdesign			0
190922_091603-319920.pdf	adobe	Y	Y	1
190922_091805-502149.pdf	adobe	Y	Y	1
190922_091839-653564.PDF	bcsi_packdesign			0
191022_013136-364215.pdf	bcsi_packdesign			0
191022_013152-396944.PDF	bcsi_packdesign			0
191022_015842-875614.PDF	bcsi_packdesign			0
191022_015853-685343.pdf	bcsi_packdesign			0
191022_022537-486262.pdf	adobe	Y	Y	1
191022_022540-702070.PDF	bcsi_packdesign			0
191022_022544-594463.pdf	bcsi_packdesign			0
191022_053026-951751.PDF	bcsi_packdesign			0
191022_053029-698129.pdf	bcsi_packdesign			0
191022_083932-429528.pdf	adobe			0
191022_083950-879213.pdf	adobe			0
191122_013856-164996.pdf	adobe	Y	Y	1
191122_014538-887384.pdf	adobe			0
191122_020542-685846.pdf	adobe	Y	Y	1
191122_023103-766269.pdf	office_print			0
191122_023153-463768.pdf	office_print			0
191122_033824-842161.pdf	office_print			0
191122_034012-353977.pdf	office_print			0
191122_034205-786515.pdf	office_print			0
191122_062432-655729.pdf	adobe			0
191222_013328-544221.pdf	cairo			0
191222_020446-934091.pdf	cairo			0
191222_023820-349378.PDF	adobe			0
191222_023831-381161.pdf	adobe	Y	Y	1
191222_032153-683059.PDF	bcsi_packdesign			0
191222_032157-915171.pdf	bcsi_packdesign			0
191222_062358-215140.PDF	bcsi_packdesign			0
191222_062403-487916.pdf	adobe	Y	Y	1
191222_064918-961330.PDF	bcsi_packdesign			0
191222_064923-979251.pdf	adobe	Y	Y	1
191222_071055-277848.PDF	bcsi_packdesign			0
191222_071058-614316.pdf	bcsi_packdesign			0
191222_081517-866271.pdf	adobe			0
191222_081548-602579.pdf	adobe			0
191222_084309-929693.pdf	bcsi_packdesign			0
191222_084314-702546.pdf	adobe	Y	Y	1
191222_084517-774834.pdf	other			0
191222_084856-851356.pdf	bcsi_packdesign			0
191222_085002-473146.PDF	bcsi_packdesign			0
1_กล่อง Multi-Fiber Mini - re3 - ไดไลน์บ	adobe			0
200123_005403-728492.pdf	cairo			0
200123_012956-732160.PDF	adobe			0
200123_013001-447160.pdf	adobe	Y	Y	1
200123_013005-278981.pdf	adobe			0
200123_020126-397913.pdf	cairo			0
200123_030346-723393.pdf	cairo			0
200123_050321-418779.pdf	adobe			0
200123_051914-424786.PDF	adobe			0
200123_051921-976491.pdf	adobe	Y	Y	1
200123_051925-471521.pdf	adobe			0
200123_084830-182528.pdf	office_print			0
200223_015723-541342.PDF	bcsi_packdesign			0
200223_042933-669328.PDF	bcsi_packdesign			0
200223_042942-229258.pdf	bcsi_packdesign			0
200223_053742-502779.pdf	cairo			0
200223_054242-556951.pdf	cairo			0
200223_055323-704290.pdf	cairo			0
200223_055641-888161.pdf	adobe	Y	Y	1
200223_055647-206730.pdf	adobe			0
200223_055727-426138.pdf	cairo			0
200223_063356-247869.pdf	adobe			0
200223_063447-156249.pdf	adobe			0
200223_082606-403016.pdf	cairo			0
200223_090932-294392.pdf	other			0
200323_020644-108227.pdf	cairo			0
200323_023112-684320.pdf	other			0
200323_023158-261873.pdf	bcsi_packdesign			0
200323_030718-832135.pdf	bcsi_packdesign			0
200323_031229-586985.pdf	bcsi_packdesign			0
200323_041903-367942.PDF	adobe			0
200323_041906-584583.pdf	adobe	Y	Y	1
200323_055151-319197.pdf	office_print			0
200323_060213-901270.pdf	adobe	Y	Y	1
200323_060218-917958.PDF	adobe			0
200323_080403-657529.PDF	bcsi_packdesign			0
200323_093027-998198.pdf	bcsi_packdesign			0
200323_093033-836512.PDF	bcsi_packdesign			0
200323_093953-407520.PDF	bcsi_packdesign			0
200323_093959-136643.pdf	bcsi_packdesign			0
200323_094037-773930.pdf	other			0
200323_095250-767292.pdf	adobe			0
200323_100005-823725.PDF	adobe			0
200323_100010-254634.PDF	adobe			0
200423_023727-934421.pdf	other			0
200423_024937-521371.pdf	adobe			0
200423_031249-912795.pdf	adobe			0
200423_031341-577133.pdf	adobe			0
200423_060116-841895.PDF	bcsi_packdesign			0
200423_060123-183495.pdf	bcsi_packdesign			0
200423_062720-388479.PDF	bcsi_packdesign			0
200423_062728-813150.pdf	bcsi_packdesign			0
200423_063227-559263.PDF	bcsi_packdesign			0
200423_063238-407665.pdf	bcsi_packdesign			0
200423_064708-668433.PDF	bcsi_packdesign			0
200423_064712-676659.pdf	bcsi_packdesign			0
200423_070431-174155.pdf	adobe	Y	Y	1
200423_070436-118773.PDF	adobe			0
200423_071229-929821.pdf	adobe			0
200423_071234-346647.pdf	adobe			0
200423_071239-418897.pdf	adobe			0
200423_072158-389979.pdf	office_print			0
200423_074652-603658.PDF	bcsi_packdesign			0
200423_074657-956247.pdf	bcsi_packdesign			0
200423_075718-518690.PDF	bcsi_packdesign			0
200423_075728-403016.pdf	bcsi_packdesign			0
200423_081713-446950.PDF	bcsi_packdesign			0
200423_081718-419592.pdf	bcsi_packdesign			0
200423_092640-132833.pdf	adobe	Y	Y	1
200423_092653-351483.pdf	adobe	Y	Y	1
200423_092720-516799.pdf	adobe			0
200423_093306-549867.pdf	adobe			0
200423_093317-487012.PDF	bcsi_packdesign			0
200423_093321-309856.pdf	bcsi_packdesign			0
200423_093823-606473.pdf	adobe			0
200423_093835-875110.PDF	bcsi_packdesign			0
200423_093840-702939.pdf	bcsi_packdesign			0
200523_012359-849151.pdf	cairo			0
200523_013649-719754.pdf	adobe	Y	Y	1
200523_013654-412986.pdf	adobe	Y	Y	1
200523_013657-873841.pdf	adobe	Y	Y	1
200523_013703-191121.pdf	adobe	Y	Y	1
200523_013706-136579.pdf	adobe	Y	Y	1
200523_013709-495247.pdf	adobe	Y	Y	1
200523_040053-788195.pdf	adobe			0
200622_015753.PDF	adobe			0
200622_015811.pdf	bcsi_packdesign			0
200622_031240.pdf	cairo			0
200622_031523.pdf	cairo			0
200622_032509.pdf	cairo			0
200622_034809.pdf	cairo			0
200622_035238.pdf	cairo			0
200622_043203.pdf	cairo			0
200622_060419.pdf	cairo			0
200622_061748.pdf	cairo			0
200622_062123.pdf	other			0
200622_062306.pdf	cairo			0
200622_062709.pdf	cairo			0
200622_063616.pdf	cairo			0
200622_080434.pdf	adobe			0
200623_021810-966483.PDF	adobe			0
200623_021819-348629.pdf	bcsi_packdesign			0
200623_024207-315478.PDF	bcsi_packdesign			0
200623_024248-216555.pdf	bcsi_packdesign			0
200623_031825-856399.PDF	bcsi_packdesign			0
200623_031843-883036.pdf	bcsi_packdesign			0
200623_065108-612488.pdf	cairo			0
200623_065502-539329.pdf	cairo			0
200623_085828-731474.pdf	adobe			0
200623_090220-663837.PDF	bcsi_packdesign			0
200623_090225-652640.pdf	bcsi_packdesign			0
200623_090909-372213.PDF	bcsi_packdesign			0
200623_090913-652522.pdf	bcsi_packdesign			0
200623_090919-632843.pdf	cairo			0
200623_091211-319134.pdf	cairo			0
200623_091544-482151.pdf	bcsi_packdesign			0
200623_091548-482635.PDF	bcsi_packdesign			0
200623_092743-938012.pdf	bcsi_packdesign			0
200623_092759-594974.PDF	bcsi_packdesign			0
200623_094425-378033.pdf	adobe			0
200722_015050.pdf	adobe			0
200722_064736.pdf	adobe			0
200722_085033.pdf	office_print			0
200723_095528-914541.pdf	bcsi_packdesign			0
200723_095535-955497.PDF	bcsi_packdesign			0
200723_095659-141178.pdf	adobe			0
200723_095721-484069.PDF	bcsi_packdesign			0
200723_095731-131846.pdf	other			0
200723_103948-655665.pdf	adobe			0
200723_104010-511016.PDF	bcsi_packdesign			0
200723_104019-921863.pdf	adobe			0
200723_105043-575250.pdf	cairo			0
200723_105339-668396.pdf	cairo			0
200723_110223-403772.pdf	cairo			0
200723_110233-753391.PDF	bcsi_packdesign			0
200723_110928-459261.pdf	other			0
200723_112811-122084.pdf	cairo			0
200723_112926-831449.PDF	bcsi_packdesign			0
200723_112927-341155.pdf	adobe			0
200723_113009-431788.pdf	cairo			0
200723_113400-708312.PDF	bcsi_packdesign			0
200723_113402-669867.pdf	adobe			0
200723_113510-648334.pdf	cairo			0
200723_120711-262869.pdf	other			0
200723_120739-794714.pdf	other			0
200723_135545-692611.pdf	other			0
200723_135732-951121.pdf	cairo			0
200723_135820-339890.pdf	other			0
200723_142722-471128.pdf	adobe			0
200723_142727-619323.pdf	adobe			0
200723_142813-316886.pdf	adobe			0
200723_144629-417070.pdf	adobe			0
200723_144633-773664.pdf	bcsi_packdesign			0
200723_144639-708941.pdf	adobe			0
200723_160804-438239.pdf	adobe			0
200723_161708-815069.pdf	other			0
200723_163908-719955.PDF	bcsi_packdesign			0
200723_164008-787145.PDF	bcsi_packdesign			0
200723_182326-724591.PDF	bcsi_packdesign			0
200723_182330-153517.pdf	bcsi_packdesign			0
200723_183004-504040.PDF	bcsi_packdesign			0
200822_034658-853212.pdf	adobe			0
200922_062751-912256.pdf	adobe			0
200922_062817-509595.pdf	other			0
200922_062852-473567.pdf	adobe	Y		1
200922_062857-101482.pdf	adobe	Y		1
200922_062904-336885.pdf	adobe	Y		1
200922_090628-512331.pdf	cairo			0
201022_021414-771197.pdf	adobe	Y	Y	1
201022_021435-494014.pdf	adobe	Y	Y	1
201022_021452-828942.pdf	adobe	Y	Y	1
201022_021512-565242.pdf	adobe	Y	Y	1
201022_021536-513711.pdf	adobe	Y	Y	1
201022_024135-269164.pdf	office_print			0
201022_034606-716538.pdf	office_print			0
201022_064410-618336.PDF	bcsi_packdesign			0
201022_064414-334791.pdf	bcsi_packdesign			0
201222_001642-735641.pdf	adobe	Y	Y	1
201222_005926-136315.pdf	adobe			0
201222_012304-535720.PDF	adobe			0
201222_012332-976310.pdf	adobe	Y	Y	1
201222_014700-298084.PDF	bcsi_packdesign			0
201222_014703-954447.pdf	bcsi_packdesign			0
201222_024558-161515.PDF	bcsi_packdesign			0
201222_024701-935134.pdf	adobe			0
201222_051610-204336.pdf	adobe			0
201222_051735-932438.pdf	adobe			0
201222_073253-363712.pdf	adobe			0
201222_092544-817773.pdf	adobe			0
210123_023140-686120.pdf	adobe	Y	Y	1
210123_023146-952683.pdf	adobe	Y	Y	1
210123_030810-524825.pdf	adobe	Y	Y	1
210123_030812-166431.pdf	adobe	Y	Y	1
210123_030818-178742.pdf	adobe	Y	Y	1
210223_002404-956191.PDF	adobe			0
210223_002407-768435.pdf	adobe	Y	Y	1
210223_002653-905884.pdf	adobe			0
210223_002658-219798.pdf	adobe	Y	Y	1
210223_010117-813360.PDF	bcsi_packdesign			0
210223_010156-444848.pdf	bcsi_packdesign			0
210223_011123-358446.pdf	other			0
210223_011134-556987.pdf	other			0
210223_011418-606984.pdf	adobe			0
210223_011438-176795.pdf	adobe			0
210223_011500-875558.pdf	adobe			0
210223_012016-985048.pdf	other			0
210223_012707-187719.pdf	other			0
210223_012805-396350.pdf	adobe			0
210223_012812-637950.pdf	adobe			0
210223_012816-701047.pdf	adobe			0
210223_012818-188531.pdf	adobe			0
210223_012821-205258.pdf	adobe			0
210223_012824-122917.pdf	adobe			0
210223_012826-886160.pdf	adobe			0
210223_025717-388544.pdf	adobe			0
210223_030204-807711.pdf	bcsi_packdesign			0
210223_030208-433351.PDF	bcsi_packdesign			0
210223_031154-185296.pdf	bcsi_packdesign			0
210223_031251-588932.PDF	bcsi_packdesign			0
210223_032002-558815.PDF	adobe			0
210223_032006-912795.pdf	adobe	Y	Y	1
210223_033039-727835.pdf	cairo			0
210223_042224-706840.pdf	adobe			0
210223_045657-114836.pdf	adobe			0
210223_052454-949783.pdf	adobe			0
210223_053024-597853.PDF	bcsi_packdesign			0
210223_053444-197396.PDF	bcsi_packdesign			0
210223_053930-741683.PDF	bcsi_packdesign			0
210223_065012-844591.pdf	adobe			0
210223_065019-426714.PDF	adobe			0
210223_065025-979461.pdf	adobe	Y	Y	1
210223_073000-987058.pdf	adobe			0
210223_073009-397219.PDF	adobe			0
210223_073013-238116.pdf	adobe	Y	Y	1
210223_075438-454555.pdf	adobe			0
210223_081140-546267.pdf	other			0
210223_082146-836364.pdf	adobe			0
210323_023449-831413.pdf	other			0
210323_024004-613210.PDF	bcsi_packdesign			0
210323_024008-927656.pdf	bcsi_packdesign			0
210323_024044-124214.PDF	bcsi_packdesign			0
210323_024049-337186.pdf	bcsi_packdesign			0
210323_024133-777923.PDF	bcsi_packdesign			0
210323_024145-565698.pdf	bcsi_packdesign			0
210323_024207-354252.pdf	other			0
210323_024215-431495.pdf	cairo			0
210323_034238-769485.pdf	adobe			0
