relative_path	sha256	file_size	producer_raw	profile	profile_version	code_version	page_count	cut_len	crease_len	total_stroke_len	cov_cut	cov_crease	assigned_coverage_total	dist_cut	dist_crease	ambiguous_len	unassigned_len	neutral_len	other_structural	other_colors	n_up_guess	component_count	extracted
test/uploads/150523_032258-609717.pdf	effa1927d36653a8b3243fb2079039971f5d0256397e18b26b82a38d7bf93c93	141826	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	22603	17009	44605	0.507	0.381	0.888	0.0	0.0	0	0	4994	0		8	114	1
test/uploads/150523_060725-809062.pdf	da4552ca2dcc95f4f34c940209ae5f7239ad641cfc075432237bee065f4cd42e	2919118	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	0	73703	73703	0.0	1.0	1.0	0.0	0.0	0	0	0	0		0	0	0
test/uploads/150523_062458-454821.pdf	da4552ca2dcc95f4f34c940209ae5f7239ad641cfc075432237bee065f4cd42e	2919118	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	0	73703	73703	0.0	1.0	1.0	0.0	0.0	0	0	0	0		0	0	0
test/uploads/150523_072018-336857.pdf	08edc36fcdeaae7396e8ada10fa7d72609c3c0ef486f1eb1f470267076d4851b	65834	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6671	3584	10255	0.65	0.35	1.0	0.0	0.0	0	0	0	0		1	127	1
test/uploads/150622_091817.pdf	f78a86c4c92381e637f52ba368b23865a4149e327b4107a49fa9021509f893cd	1866464	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24937	0	56885	0.438	0.0	0.438	0.0	0.0	0	34	9112	0	(0.93, 0.12, 0.14):34	4	70	0
test/uploads/150623_013607-236197.pdf	beb01eb8f9c8e096e99d232697397a79f2bb737a84c121027fe3ba3f04b74395	2092309	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9084	6083	103171	0.088	0.059	0.147	0.0	0.0	0	3667	14085	1	(0.0, 0.45, 0.74):1582;(0.44, 0.44, 0.7):1322;(0.94, 0.35, 0.16):487;(0.93, 0.0, 0.55):275	4	61	1
test/uploads/150623_013823-792731.pdf	beb01eb8f9c8e096e99d232697397a79f2bb737a84c121027fe3ba3f04b74395	2092309	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9084	6083	103171	0.088	0.059	0.147	0.0	0.0	0	3667	14085	1	(0.0, 0.45, 0.74):1582;(0.44, 0.44, 0.7):1322;(0.94, 0.35, 0.16):487;(0.93, 0.0, 0.55):275	4	61	1
test/uploads/150623_032612-613749.pdf	337fd5825ca5a51b5bcc524cda01cbe6f449c6e78a2819d41dc4bdf187ccddd7	2491905	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9084	6129	81531	0.111	0.075	0.187	0.0	0.0	0	1714	10854	1	(0.44, 0.44, 0.7):1322;(0.0, 0.68, 0.94):206;(0.98, 0.69, 0.1):116;(0.0, 0.65, 0.32):69	4	61	1
test/uploads/150623_073932-998437.pdf	9a481330d07e6e2d862a24411e15bfaf5ee42bfea73d435a2ca90514e0ff8c1f	194299	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	40697	26037	71728	0.567	0.363	0.93	0.0	0.0	0	0	4994	0		8	155	1
test/uploads/150822_034940-957151.pdf	ff7f5302117202307c791e6347632beea136c51c1114404cccd687778f9f4e99	134695	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	16264	11278	33396	0.487	0.338	0.825	0.0	0.0	0	0	5854	0		2	370	1
test/uploads/150822_095908-775884.pdf	76c50a444cea7522694967110a80e9ffc5e343f755aa67734c14b72db708537e	120999	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	31264	7381	43639	0.716	0.169	0.886	0.0	0.0	0	0	4994	0		10	26	1
test/uploads/150922_054441-561341.pdf	357fedf055d60c3cd37080decfa98b26e6009f75af6d6a436c1268b4a5bc57ae	154278	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	28039	16163	49196	0.57	0.329	0.898	0.0	0.0	0	0	4994	0		4	412	1
test/uploads/151122_004251-913490.pdf	7d5830c9d6598eb19a4732ce5f9d4bb0817ec354f5bb667a50368560a779687b	1095504	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	28405	2851	86374	0.329	0.033	0.362	0.0	0.0	0	6443	878	1	(0.0, 0.6, 0.51):6422;(0.71, 0.48, 0.34):22	11	715	1
test/uploads/151122_004259-222295.pdf	1575ddd7bdcc9a48ee2b5a6e2282514e0c5c44bba48617e3351b1039b850bdac	330130	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	17689	11705	29496	0.6	0.397	0.997	0.0	0.0	0	102	0	0	(0.93, 0.11, 0.14):102	8	168	1
test/uploads/151122_010420-289830.pdf	860dfbe4b44a64407fc732a894dd80f73094ac7bfcdad7a85f062407b6a762eb	150094	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	77072	652	82717	0.932	0.008	0.94	0.0	0.0	0	0	4994	0		9	118	0
test/uploads/151122_063155-706182.pdf	7ff7a19efa12a78c03efe0137a2990143adeccf4623b13464bced89d931686fa	139629	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23360	13684	42038	0.556	0.326	0.881	0.0	0.0	0	0	4994	0		9	202	1
test/uploads/151222_014828-952199.pdf	9d0049776e1cf55f90d0c9add168ef2db24c06f11714783bffea63a9596dbeb6	137460	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18246	10991	35091	0.52	0.313	0.833	0.0	0.0	0	0	5854	0		6	76	1
test/uploads/151222_065704-768370.pdf	3de54620fae13ad503e15e0e839b073fbd7a5fcd585387ed6a719606dfc50b16	160462	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	48728	26406	80127	0.608	0.33	0.938	0.0	0.0	0	0	4994	0		15	108	1
test/uploads/160123_071238-384341.pdf	3650485072e70a34be4d8d86283d618ebfbafdd379ea44305e276fcd7bd3c17e	132143	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20367	14673	40034	0.509	0.367	0.875	0.0	0.0	0	0	4994	0		4	86	1
test/uploads/160123_071740-398571.pdf	3650485072e70a34be4d8d86283d618ebfbafdd379ea44305e276fcd7bd3c17e	132143	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20367	14673	40034	0.509	0.367	0.875	0.0	0.0	0	0	4994	0		4	86	1
test/uploads/160123_082207-862617.pdf	c96789b39ef647bc3a33268bdbb7eeafaaea3820d9be8dc9b0af3ed9f2cf1f08	135158	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	15993	12075	33062	0.484	0.365	0.849	0.0	0.0	0	0	4994	0		6	167	1
test/uploads/160123_084840-965917.pdf	ac629478ae2ef8d2cc5d8f4e2781f26cbec7e168aa14c6afba8e2e44634d7017	1555020	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5314	3845	257772	0.021	0.015	0.036	0.0	0.0	0	0	167	0		3	3	0
test/uploads/160223_002537-325962.pdf	3fac44e014a8d3ec171e8042ab4d157268c3b5f99043fcd6a07c8291bb43067b	1136756	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3717	1866	72092	0.052	0.026	0.077	0.0	0.0	0	17915	5532	1	(0.0, 0.68, 0.94):16981;(0.44, 0.44, 0.7):934	2	8	0
test/uploads/160223_044945-756389.pdf	65b4ef2857daa5c30942c2689033e8ed17bf97f7d03dcb3f126d7b7539b71084	34756641	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	1198	0	30423	0.039	0.0	0.039	0.0	0.0	0	5037	6447	1	(0.0, 0.5, 0.26):4673;(0.18, 0.39, 0.19):364;(0.93, 0.11, 0.14):0	1	28	0
test/uploads/160323_030418-752433.pdf	acb1ce61a455e43fbb32d4fb2ec15bff3b7f97a0e6a258604a149627e920301e	144694	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	30579	16867	52439	0.583	0.322	0.905	0.0	0.0	0	0	4994	0		12	154	1
test/uploads/160323_064802-479260.pdf	42970a1c72f591739e67bc2305a2fc028329cceb7639b86cb41aebe446ce3a8e	145114	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18372	9523	32889	0.559	0.29	0.848	0.0	0.0	0	0	4994	0		2	412	1
test/uploads/160323_072639-166458.pdf	0b13396a44d0a00736618a38817dadc402e111615e264a517954410b0e606cca	140868	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20632	12076	37701	0.547	0.32	0.868	0.0	0.0	0	0	4994	0		6	128	1
test/uploads/160323_084430-304036.pdf	7a6d0b4504cd8611f70dc7d1338bf63f5b40b9ab6c05196f0b87118af7c40fb7	182496	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	28981	17143	51117	0.567	0.335	0.902	0.0	0.0	0	0	4994	0		10	869	1
test/uploads/160623_013448-686659.pdf	3704aa3d5ac1abdb103a8cfe3b7b05f10466c8044ed5ff3bd76b78459bb59c87	194849	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	61936	39443	106373	0.582	0.371	0.953	0.0	0.0	0	0	4994	0		6	694	1
test/uploads/160623_064944-868162.pdf	b33f8afa023f9517610aac1b47b0aa10d19468a9ce7a9f5edb777850b9117f04	206931	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	82295	52591	139880	0.588	0.376	0.964	0.0	0.0	0	0	4994	0		8	924	1
test/uploads/160623_065003-509322.pdf	81d5d06729bf36bffc34678c61720e62873d0d65a6d0375e4a0c44816771c33f	200635	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	92475	59164	156920	0.589	0.377	0.966	0.0	0.0	0	0	5281	0		9	1033	1
test/uploads/160623_065251-393171.pdf	3704aa3d5ac1abdb103a8cfe3b7b05f10466c8044ed5ff3bd76b78459bb59c87	194849	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	61936	39443	106373	0.582	0.371	0.953	0.0	0.0	0	0	4994	0		6	694	1
test/uploads/160623_090457-996280.pdf	80bfbfa5fe586aee10fc2a91af0e031b478745a7026def17b5d432ca2365d11c	162692	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18299	13415	36708	0.499	0.365	0.864	0.0	0.0	0	0	4994	0		8	112	1
test/uploads/160722_043610.pdf	d5c8930e8f29a4229670b38432eea0706ba0197797d5904690540cc147e3817c	89011	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	29625	19463	54082	0.548	0.36	0.908	0.0	0.0	0	0	4994	0		12	28	1
test/uploads/160722_054637.pdf	d5c8930e8f29a4229670b38432eea0706ba0197797d5904690540cc147e3817c	89011	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	29625	19463	54082	0.548	0.36	0.908	0.0	0.0	0	0	4994	0		12	28	1
test/uploads/160722_055618.pdf	dd126fa4207eb5bb155e3f6d2bcc424792e1a3a20cb2a969f1d9e158f43a862c	88607	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	29581	19565	54140	0.546	0.361	0.908	0.0	0.0	0	0	4994	0		12	28	1
test/uploads/161122_023806-684713.pdf	0bacb2380a4151b1b7c0c1dc8636d2af6e091607f99612c311d2013058a46598	130890	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	42475	256	47725	0.89	0.005	0.895	0.0	0.0	0	0	4994	0		6	77	0
test/uploads/161122_023928-217871.pdf	0bacb2380a4151b1b7c0c1dc8636d2af6e091607f99612c311d2013058a46598	130890	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	42475	256	47725	0.89	0.005	0.895	0.0	0.0	0	0	4994	0		6	77	0
test/uploads/170123_032822-228088.pdf	767bcb0b5ac9088e766726e6791ecc799366d0ea1548feccd7efc91f22705516	4455016	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5314	3845	102775	0.052	0.037	0.089	0.0	0.0	0	8647	608	1	(0.49, 0.06, 0.19):5664;(0.48, 0.06, 0.18):2193;(0.95, 0.42, 0.51):727;(0.94, 0.72, 0.53):64	3	3	1
test/uploads/170123_074117-241573.pdf	9a5ce1073e5f37bfec730963ff8c6e9dca524608b5b9bec24d732be61a8ba1a7	6835102	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6648	4126	1693291	0.004	0.002	0.006	0.0	0.0	0	4702	11628	0	(0.93, 0.0, 0.55):3173;(0.44, 0.44, 0.7):1322;(0.0, 0.68, 0.94):206	1	41	0
test/uploads/170223_005247-721137.pdf	6d642210b152d7bfb8aaf20767c46c409e255abd131bb307caa14ab729d0add0	4429468	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6442	5964	147806	0.044	0.04	0.084	0.0	0.0	0	3709	5734	1	(0.4, 0.17, 0.57):3490;(0.37, 0.18, 0.57):136;(0.0, 0.68, 0.94):83	2	21	1
test/uploads/170223_031549-337726.pdf	14ebeef7eb83a91d4d3d802f2ab8793444e1d8abf0d4f5574f0ac45ba995bdb8	147324	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	20779	9832	35604	0.584	0.276	0.86	0.0	0.0	0	0	4994	0		2	500	1
test/uploads/170223_032336-169337.pdf	0561c42ea9f5e23fd14ebe6bff12de7c1d9d247b8c8bc364f45e86ba6411d3f3	3610428	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	5222	3177	128975	0.04	0.025	0.065	0.0	0.0	0	10247	10326	1	(0.0, 0.68, 0.94):8399;(0.44, 0.44, 0.7):1322;(0.35, 0.31, 0.18):262;(0.98, 0.88, 0.56):262	2	22	0
test/uploads/170223_032939-245475.pdf	4e20bb65ab7d17616773b582ba6ad13277e02b2d9a1d80041c262c571e767c4c	147986	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	18272	8027	31292	0.584	0.257	0.84	0.0	0.0	0	0	4994	0		2	484	1
test/uploads/170223_052300-296942.pdf	6178d367519aa555e0d15314862d5deb785e7d91f162b172b243858439d82735	148100	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	23763	14959	43716	0.544	0.342	0.886	0.0	0.0	0	0	4994	0		8	232	1
test/uploads/170223_053630-211666.pdf	c54eacf805c2f5cef63d6202434ed626b462b375a772b9eabe53122b3cca622b	143664	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	27230	15386	47610	0.572	0.323	0.895	0.0	0.0	0	0	4994	0		9	147	1
test/uploads/170223_054134-887714.pdf	ba69267dfb435b8ba8c20d93758e3748f2f751488934b15be9518ac5d6ba17a8	291687	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	25644	11745	37388	0.686	0.314	1.0	0.0	0.0	0	0	0	0		8	149	1
test/uploads/170223_054242-316291.pdf	d4b7c111e38138d4d0a1903d35f1d224c8ed2fa9e97263df3c1cd34fc7782fa0	15101141	Adobe PDF library 16.03	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3618	2559	77644	0.047	0.033	0.08	0.0	0.0	0	1391	5674	0	(0.44, 0.44, 0.7):1161;(0.0, 0.68, 0.94):230	2	4	1
test/uploads/170323_070354-747887.pdf	c0cff496b5977b20ffed66facfa2ab2b04fe69ccd9c6f83359321444dbb4eaca	791330	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	44224	4368	137212	0.322	0.032	0.354	0.0	0.0	0	1487	0	0	(0.86, 0.68, 0.0):1487	9	828	1
test/uploads/170323_084730-916761.pdf	c364c9e2174aa8a207a090f8d422ffbbd2999ece91b906a1a9f97aed7e75ebf7	814311	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87795	0.056	0.023	0.079	0.0	0.0	0	1691	7593	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_091234-809364.pdf	62ca867f1458bf6610e0032a8106477f8aa70e5a3a289dc8f96fa90221e6e3c3	1224997	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87673	0.056	0.023	0.079	0.0	0.0	0	1691	7598	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_091257-471282.pdf	f8cdb73e9b7c7a97928e1bc3a808afe83d47d70be5a9cba56a0635153e855779	1701260	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87724	0.056	0.023	0.079	0.0	0.0	0	1691	7593	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_091341-882469.pdf	19c4687ed9eef3509aa409e0f0f2fcc65bf2f8667f5b69331ac43d7716bc0c8d	843030	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	86981	0.057	0.023	0.08	0.0	0.0	0	1691	7483	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_091355-198055.pdf	c364c9e2174aa8a207a090f8d422ffbbd2999ece91b906a1a9f97aed7e75ebf7	814311	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87795	0.056	0.023	0.079	0.0	0.0	0	1691	7593	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_091403-542666.pdf	112c13009e137458ea6fcde9e588015aba6e91129cd01d91dbae94aa04c0da06	1461148	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87359	0.056	0.023	0.079	0.0	0.0	0	1691	7606	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170323_095227-125199.pdf	62ca867f1458bf6610e0032a8106477f8aa70e5a3a289dc8f96fa90221e6e3c3	1224997	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	4934	2005	87673	0.056	0.023	0.079	0.0	0.0	0	1691	7598	0	(0.44, 0.44, 0.7):1322;(0.74, 0.83, 0.9):231;(0.93, 0.11, 0.14):138;(0.02, 0.17, 0.28):0	1	5	0
test/uploads/170423_022626-944146.pdf	774913f3ba858af85e6b7596862a4fed89167016ebd1a1d782f1e5ac3d918579	2202090	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3400	2511	158260	0.021	0.016	0.037	0.0	0.0	0	2534	5997	0	(0.44, 0.44, 0.7):934;(0.96, 0.59, 0.67):757;(0.59, 0.82, 0.63):610;(0.18, 0.19, 0.57):232;(0.93, 0.11, 0.14):0	2	20	0
test/uploads/170423_023526-951030.pdf	75ebcbef29b49dd44ee3ac2c975a3f59642f37a2b321985982b899a4dd3292c5	139548	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	17546	11042	33581	0.522	0.329	0.851	0.0	0.0	0	0	4994	0		6	113	1
test/uploads/170423_024003-247576.pdf	2aed900e2371e0983227a0cd1af35c3b42ec5e581d82310dc6a7f2c431ce05f0	152037	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	34738	22271	62002	0.56	0.359	0.919	0.0	0.0	0	0	4994	0		8	202	1
test/uploads/170423_031154-668999.pdf	c02cc4eac855509dbcb37b3d38aabd89fe7d862f0eba97c2fc88b553ea88a3d1	133114	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	17404	13399	35797	0.486	0.374	0.86	0.0	0.0	0	0	4994	0		9	25	1
test/uploads/170423_042543-872224.pdf	7e41774248b684e047107e6db80e22c24501d0c38751b6f6697fa26893678598	127546	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	11414	9044	25452	0.448	0.355	0.804	0.0	0.0	0	0	4994	0		2	29	1
test/uploads/170622_024347.pdf	ab8a79c19a081abe1fc638f4002908288be71cc7a69ddc49eff3b3833419e644	15633751	Adobe PDF library 16.07	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	8145	4892	355265	0.023	0.014	0.037	0.0	0.0	0	6912	7672	0	(0.54, 0.37, 0.32):2170;(0.28, 0.16, 0.18):1561;(0.66, 0.56, 0.39):1298;(0.37, 0.22, 0.09):986;(0.89, 0.67, 0.35):408;(1.0, 0.8, 0.36):312	2	5	0
test/uploads/170623_034446-402841.pdf	ca0fb08ff6f6093ccebc20c31f74d5312a55d39fad06079e0b1cbc71be93c20e	7970883	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24597	9935	1240374	0.02	0.008	0.028	0.0	0.0	0	46	10686	0	(0.58, 0.79, 0.24):46	1	232	0
test/uploads/170822_023645-439830.pdf	a07fb10c0978595f25ee6267eab0fde0b6331916eaee20c0f0f7951c78f52212	114523	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	33417	0	38411	0.87	0.0	0.87	0.0	0.0	0	0	4994	0		20	36	0
test/uploads/170822_064316-438120.pdf	f6f9589844edc4d944d9d94220cca36d97bca8a526b3005356ececf8c624dc24	179547	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	40408	30631	76033	0.531	0.403	0.934	0.0	0.0	0	0	4994	0		15	61	1
test/uploads/170822_064448-372779.pdf	c235f5fb43047d94df7e25381823ee6529f5f7a3613b8ddcd16d71668a84a318	135756	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	24055	14936	43985	0.547	0.34	0.886	0.0	0.0	0	0	4994	0		4	24	1
test/uploads/170822_064619-369944.pdf	474fb1cbd0df5758b494edd8b0a4ab36588e4e4f061762cbaa63a66fbda517f9	170927	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	45546	34990	85530	0.533	0.409	0.942	0.0	0.0	0	0	4994	0		15	66	1
test/uploads/170822_064657-463293.pdf	1f13b4759c208d1c5c331682d23bb7554874c82376b929e60abc7a8e25672bb4	132262	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	25739	17886	48619	0.529	0.368	0.897	0.0	0.0	0	0	4994	0		4	36	1
test/uploads/170822_064746-627313.pdf	654c75e515aa2bf25dc92742cb806c1368dad8acaaa1a2ab7d1f9951738c2cea	172000	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	47101	37411	90366	0.521	0.414	0.935	0.0	0.0	0	0	5854	0		15	112	1
test/uploads/170822_064833-391699.pdf	f3698c3248bda18704f7743302466b72ae79ef87ac2ac2f99de337cd7a6966fe	128168	Adobe PDF library 16.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	19943	13829	38766	0.514	0.357	0.871	0.0	0.0	0	0	4994	0		3	55	1
test/uploads/170823_113942-543745.pdf	068a9a9ef2488e5ac67822f8b974eae0bde9ebb2634a60288947c20718a17439	167686	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	32073	22839	59906	0.535	0.381	0.917	0.0	0.0	0	0	4994	0		8	290	1
test/uploads/170823_163502-429893.pdf	eda7f167fcfc61107446144c23b0acd9266c38846f48b985c7a1e7cab550ebae	14046580	Adobe PDF library 17.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	3675	2080	66560	0.055	0.031	0.086	0.0	0.0	0	1481	6263	1	(0.44, 0.44, 0.7):934;(0.26, 0.45, 0.23):298;(0.0, 0.68, 0.94):249	1	21	1
test/uploads/170823_185021-873337.pdf	41753f139830e5889b54a3afdd3ee4d261a0dfb1ee88e26cfed83f03c591f6c8	7374664	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	6646	4547	68119	0.098	0.067	0.164	0.0	0.0	0	41605	249	1	(1.0, 0.97, 0.68):39152;(0.94, 0.87, 0.0):1820;(0.41, 0.39, 0.0):377;(0.54, 0.81, 0.75):150;(0.77, 0.15, 0.18):105;(0.33, 0.19, 0.1):0	1	54	1
test/uploads/170823_185031-331941.pdf	01010c82bfb44415d62301378b96dfbde1ac3ef5ef72207de7b0112449e57226	6584973	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	860	0	85571	0.01	0.0	0.01	0.0	0.0	0	55578	9465	1	(1.0, 0.98, 0.76):42793;(0.93, 0.0, 0.55):5940;(0.18, 0.19, 0.57):4393;(0.94, 0.87, 0.0):1820;(0.41, 0.39, 0.0):377;(0.54, 0.81, 0.75):150	1	16	0
test/uploads/171122_013808-818075.pdf	a110badb788d7f97bd4f90e05011b3ad4910654cfdd577039586e8331e6b8258	6276195	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	10396	260	97016	0.107	0.003	0.11	0.0	0.0	0	11560	46138	1	(0.0, 0.68, 0.94):11288;(0.93, 0.14, 0.16):272	7	116	0
test/uploads/171122_014202-515665.pdf	4bdcd60dbc29f86581baba02b5500322d9c5c7266f313fe06740fb81ecb0a9e3	4646369	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	12191	313	107912	0.113	0.003	0.116	0.0	0.0	0	12802	43000	1	(0.0, 0.68, 0.94):12491;(0.93, 0.14, 0.16):311	7	118	0
test/uploads/171122_014423-276761.pdf	9c75c4c963984a6ca863ca77486dfbc33e6e207bbfa31e60384e22be390445f7	3043692	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9908	262	84571	0.117	0.003	0.12	0.0	0.0	0	11546	35663	1	(0.0, 0.68, 0.94):11314;(0.93, 0.14, 0.16):231	7	87	0
test/uploads/171122_014429-489049.pdf	1ef555c01f96c695686a90deafd1cea5117130d695ab13cdaf3f6131a5e527f5	7433065	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9908	262	86969	0.114	0.003	0.117	0.0	0.0	0	11546	40869	1	(0.0, 0.68, 0.94):11314;(0.93, 0.14, 0.16):231	7	87	0
test/uploads/171122_014438-269768.pdf	cafb2f6d465b9e786016cb9901de321a7daa5d3f47f9c7487801ed0a9c8cd730	7738276	Adobe PDF library 15.00	adobe_ocg_v1	adobe_ocg_v1	dd47a14	1	9908	262	89399	0.111	0.003	0.114	0.0	0.0	0	11546	41061	1	(0.0, 0.68, 0.94):11314;(0.93, 0.14, 0.16):231	7	87	0
